otsikko,teksti,tahdet,url,kieli,mallin_ennuste
placeholder,Miellyttävät päällä. Ostin ennen syysvaellusta ja siellä tuli testattua. Todella miellyttävän tuntoiset päällä ja laadultaan hyvät. Olen todella tyytyväinen ja tiedän jatkossa mistä ostan uusia merinovilla väliasuja. Koko vastasi hyvin kokoani mitä yleensä käytän.,5,https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567,fi,positiivinen
placeholder,Ihanan ohuet ja miellyttävät iholla. Loistava pese ja pidä tuote. Näissä on laatu kohdallaan ja ovat erittäin miellyttävät pöksyt pitää jalassa ja paita päällä. Joustavat ja kestävät sekä pestävät. Kosteanakaan eivät tunnu kylmältä.,5,https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567,fi,positiivinen
placeholder,Lämpimät. Heinäkuussa kävin vaelluksella ja nämä olivat yöllä päällä pitivät sopivan lämpimänä.,4,https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567,fi,positiivinen
placeholder,"Hyvä hinta-laatusuhde. hyvän tuntuiset, koko oli hieman reilu aikaisempiin m kokoihin",4,https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567,fi,positiivinen
placeholder,"Hinta-laatusuhde erittäin hyvä. Mukavat alushousut jotka käy niin kerrospukeutumiseen kuin myös kotona oleiluun. Ei kiristä ei purista, pitää sopivan lämpimänä.",5,https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567,fi,positiivinen
placeholder,"kuoma kengät. Pohjat ei kovetu talvella pakkasella liukkaiksi, hyvät kävellä.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,negatiivinen
placeholder,"Loistava ostos. Lämpimät, kevyet ja mikä parasta, kengät voi pestä koneessa.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvät kengät. Olen ostanut Kuoma kenkiä jo useammat ja olen tyytyväinen. Helpot pukea ja lämpimät pakkasella.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"hyvät jalkineet. hyvät kengät,pitää vettä ja ppakkasta",4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"pojan suosikki jalkineet. kevyet, lämpimät saappaat, helppo pukea jalkaan",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvät peruskengät. Lämpimät ratsastukseen sopivat talvikengät. Ostin hieman liian suuret niin mahtuu hyvin villasukkiakin.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Parhaat talvikengät. Näitä helpompia ja lämpimämpiä talvikenkiä saa etsiä. Toimii niin aikuisilla kuin lapsilla.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Takuuvarmat talvijalkineet. Kuomajalkineet ovat olleet perheessämme käytössä useita vuosia, jopa kymmeniä. Sekä aikuiset, että lapset ovat olleet tyytyväisiä niihin. Ne ovat lämpimiä, sietävät jonkin verran kosteaakin keliä ja ennen kaikkea helppo laittaa jalkaan. Sopii siis erinomaisesti lapsille ja myös vanhuksille. Värivalikoima myös sopivan vaihteleva.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Lämpimät. Olen ollut tyytyväinen,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Erilainen laatu nykyään. Ostin tässä jonkin aika sitten uudet kuomat vanhojen tilalle kun olivat jääneet pieneksi pojalle. Kestävä tuote kyllä, ei ollut rispaantunut juurikaan vaikka koko talven niillä tallustaa. Miinuksena kyllä vuori joka tuntuu lyttääntyvän nopeasti ja pohja joka alkaa murenemaan. Tuntuu sille kuin olisivat olleet ennen kestävämpiä.",3,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Kotimaiset, parhaat kengät talvikeleille. Lapsille ehdoton suosikki talvikeleillä ovat Kuoma kengät. Lämpimät, vesitiiviit ja helppoa pukea jalkaan. Todella kestävät käyttöä.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Hyvä ostos. Tyttärelle ratsastus- ja tallikäyttöön ostettu noin kuukausi sitten. Hyväksi havaittu, tosi lämpimät ei palele varpaat pakkasessakaan.",4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,negatiivinen
placeholder,Varpaat lämpimäksi. Ostin lapselleni ja itselleni lasten Kuomat. Ne pitävät varpaat lämpiminä ja ovat jalassa hyvät kävellä. Tyytyväisiä ollaan oltu molemmat!,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Mahtavat. Ostin taman kuukausi sitten,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Kyllä on lämpimät! Ostin noin kuukausi sitten uudet kuomat ja kyllä on jalat pysyneet lämpiminä kovillakin pakkasilla. Lisäksi pohjan pito on loistava. Suosittelen lämpimästi!,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Lasten kuomat. Erittäin hyvät peruskengät talvella lapselle jolla on kiire ja kengät pitää saada äkkiä jalkaan, ovat lämpimät!",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Loistava tuote. Ostin kengät noin 2 kuukautta sitten ja olen olut erittäin tyytyväinen. Ovat lämpimät ja varmasti kestävät.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Parhaat kovan pakkasen kengät. Kuomat ovat parhaat nykyajan pakkaskengät. Aikoinaan oli huopatossut, ja Kuoma-kengissä on samaa ideaa. Sen lisäksi Kuomat kestävät käyttöä kaikissa olosuhteissa. Helpot myös pukea/riisua, ja jopa lapselle näiden pito on mieluista. Valtavan hyvä keksintö ja tuote !",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Lapsi tykkää. Lämpimät ja lapsi on ollut tyytyväinen.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Peruspopot talveen. Lämpimät ja helppo pukea. Olisin mieluummin ostanut lapselle istuvammat talvikengät, mutta mistään ei sellaisia löytynyt oikeaa kokoa. Kyllä nämä asiansa ajaa.",4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,neutraali
placeholder,Kuoma ovat maailman helpoimmat kengät. Ostin pari viikkoa sitten lapselleni ja lapsi ei voisi olla tyytyväisempi. Sattu kovat pakkasetkin eikä palele varpaita ollenkaan.,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Mainiot jalkineet. Nämä nyt ostamani saappaat omat ovat jo toiset Kuomat! Jalkineet ovat lämpimät, mukavat jalalle ja helposti jalkaan vedettävät. Kestävät hyvin kulutusta ja kosteaa säätä.",1,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Lämpöset ovat. Hyvät on jalat tarkenee eikä lipsu,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Täydellinen talvikenkä! Kuomat ovat palvelleet kaikkia perheenjäseniä taaperoiästä aikuisiin jo yli 10 vuoden ajan. Helpot ja nopeat laittaa jalkaan, ovat lämpimät ja säänkestävät. Ei loska ja vesi haittaa. Varma valinta erityisesti lapsiperheiden ulkoiluun ja kovaan käyttöön.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Helppo pukea, lämmin ja kosteuden pitävä. Lapsen toiveesta lämpimät ja helpot saappaat. Mukava huomata että ei leudommalla kelilläkään heti kastu läpi vaan on jotain stoppia alaosassa pinnoitteena. Näistä on vielä talvikengiksi vaikka muuten jo pitää olla tietyn näköistä ja tyylistä.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvin sujahtaa jalkaan ja lämpimät on. Kuukauden on hyvin palvelleet ❤️,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Kuomat ovat hyvät jalassa. Lapsi on ollut tyytyväinen uusiin kuomakenkiin.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Talven must -tuote. Kuomat ovat lämpimät, pitävät (eivät siis liukkaat), helpot pukea ja riisua, ja hinta-laatu -suhdekin on kohdillaan, eli aivan talven vaatekaapin perustuote.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Lämpimät. Kuomat ovat mukavat ja lämpimät jalassa. Lapset tykkäävät, että ne on helppo pukea ja riisua. Mahtavaa on myös se, että ne on kotimaista tekoa.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvät jaloissa! Ostin nämä pari kuukautta sitten ja ovat todella hyvät ja napakat jaloissa eikä taatusti varpaita palele!,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Mahtavat ominaisuudet! Ostin nämä kuoma saappaat noin kuukausi sitten ja olen ollut todella tyytyväinen, ovat tosi lämpimät.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Lämpimät kengät, joita ostettu vuosia lapsille. Helpot kengät lasten laittaa itse jalkaan. Isommilla lapsilla kantapään kohdalta takaa vuori rikkoutuu nopeasti.",3,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvät. Palaute käyttäjältä: on oikein hyvät,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvin toimii. Hyvin toimii ja hyvät jalassa. Lämpimät.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Lapselle lämpimät. Lapsille ostan lähes joka vuosi Kuomat talveksi. Välillä on muitakin kenkiä mutta näihin palataan aina kun oikeat pakkaset alkaa.,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,neutraali
placeholder,Talvikenkä jonka laatu ei petä! Loistavat vuodesta toiseen ja vauvasta mummiin. Menee joka märemmälläkin säällä. Vaihtuvat kuosit piristävät vuosittain.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Parhaat talvikengät. Ostin nämä pojalleni ja hänen mielestään parhaat talvikengät lämpöiset ja mukavat.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,hyvät perus muksun talvisaappat. Kuukauden on ainakin kestänyt Ranskassa käytössä. Varmaan pärjää tämän talven.,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Aina tarpeelliset. Kyllä, olen tyytyväinen. Kevyet ja lämpimät.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Hyvä talvisaapas. Erittäin lämmin talvisaapas. Kivat kuosit, joista lapsi saa valita itselleen mieleiset. Hyvä varvastila. Helppo sovittaa oikea koko, kun pohjallinen lähtee irti. Lapsi tykkää.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Kuomat, lasten parhaat talvikengät. Erittäin tyytyväisiä käyttäjiä meillä kuomakengillä",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Parhaat talvikengät. Toimii niin hyvin lämpöisen vuoren ansiosta.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Erittäin hyvät talvijalkineet. Ostin nämä kengät tyttärelle,koska ne on koettu lämpimiksi ja kestäviksi vuodesta toiseen.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,parhaat saappaat. Ostin tämän kuukausi sitten ja olen ollut tyytyväinen,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Mahtavat ominaisuudet. Ostan niitä jo 2 vuotta. Olen tyytyväinen. Mukavat ja lämmintä,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvät saappaat. Poika on tyytyväinen saappaisiin.,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Mukavat jalassa. Helppo laittaa jalkaan ja lämpimät. Kevyet.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Luotto talvikengät vuodesta toiseen. Lämpimät, kestävät kengät!",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Paras talvikenkä lapselle. Kolmen lapsen äitinä olen todennut,että kuomat on ehdottomasti paras talvijalkine lapselle suomen talveen. Näillä pärjää niin loskassa kun pakkasella. Hyvä hintalaatusuhde. Suosittelen!",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Oikein hyvät ja lämpöiset kengät. Ostettiin lapselle kyseiset kengät. Sekä lapsi että vanhemmat ollaan tyytyväisiä.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Hyvä kenkä, tytär tykkää. Hyvin on lämpimät ja mukavat jalassa",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,negatiivinen
placeholder,Ok talvikenkä. Poika tykkää. Helppo laittaa jalkaan. Kapeahko lesti,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Upeat jalassa. Lapsenlapsille olen ostanut vuosittain Kuoma kengiä ja tykkäävät , ovat lämpimät ja sopii hyvin jalalle,, joka tavalla upeat kengät",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Luotettavaa Kuoma laatua. Kuomat on lämpimät ja hintalaatusuhde kohdallaan.,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Parhaat jokakelin talvikengät lapselle! Ostettiin ajoissa kuukausi sitten uudet Kuomat talvikengiksi lapselle. Hyvät talvikengät joka kelillä. Leveä malli, joten mahtuu lämpimät sukat kenkään.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Luotettavat talvikengät. Kyllä Kuomat on suomessa asuvalle lapselle tarpeelliset. Kuomat on lämpimät ja kestävät kengät, malli on riittävän reilu, että jalkaan sopii ne mummon 7-veljestä langasta neulomat villasukat. Hinta-laatu suhde on erinomainen.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Hyvin toimii. Peruskäyttöön lapselle, hyvin toimii ja kestää. Pitää jalat lämpiminä.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Takuuvarmasti jalat pysyvät lämpiminä. Useammat jo hankittu,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvät kengät! Olen tyytyväinen ostokseen. Olen monena vuonna ostanut kuomat ja lapsi tykkää pitää niitä. Ne on helppo pukea.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Ominaisuudet. Noin kuukausi sitten ostin nämä,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Kuomat. Paras kenkä lumisäässä koko perheelle.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Helppous. Nopeat sujauttaa jalkaa, ei nauhoja yms.. jalat pysyy lämpöisinä ja vielä Suomalainen tuote!",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Kyllä ovat hyvät . Kyllä olen tyytyvöinen,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Kuomat toimii aina! Hyvät ja lämpöiset talvijalkineet!,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Perus Kuomat. Vanhat kunnon kuomat lapselle pakkaspäiviin. Tosi lämpimät, aivan eri luokkaa kuin kapeakärkiset ja istuvammat Vikingit yms. Toisaalta ei niin hyvät pallopeleihin tms. aktiiviseen menoon. Ei parhaimillaan loskakeleillä, koska eivät ole vedenpitävät.",4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,negatiivinen
placeholder,Kuomat ovat parhaat ! Jälleen on Kuomat ostettu kummipojalle - takuuvarma valinta jo vuosien ajan kaikille lapsille. Nyt on alkanut kiinnostaa että kokeilisinko itsellenikin … mahdollinen voitto arvonnassa mahdollistaisi sen.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Lämpimät jalkineet. Ostin nämä muutama viikko sitten ja lapsi on ollut tyytyväinen ja jalat ovat pysyneet lämpiminä myös kovalla pakkasella,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Parhaat jalkineet. Ostin mummolle. Helpot laittaa jalkaan. Ovat lämpöiset mummon kylmässä mökissä.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Tyytyväinen asiakas. Kengät palvelevat pieniä varpaita loistavasti, ne lämpiminä pitäen.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Helppo ja toimiva. Paras talvikenkä lapselle: helppo nykäistä jalkaan, voi kahlata lumessa, varsi sopii haalarinlahkeen sisälle ja villasukkakin mahtuu. Ei muut talvikengät edes kelpaa lapsille, kun ovat Kuomiin tottuneet...",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Lämpimät mutta hiostavat. Saappaat tuntuvat mukavilta ja sisältä pörröisiltä. Jalat kuitenkin hikoilevat paljon. Kärkiosa pitää hyvin vettä, mutta jalkapöydän päältä päästävät vettä - eivät sovi lätäkköhyppelyyn! Kuukauden käytön jälkeen näyttävät vielä melkein uusilta.",4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,neutraali
placeholder,"Huonolaatuiset. Vasemmassa kengässä oli ulkoreunan sisäpuolella paksu kohta(ommelvirhe), joka painoi kävellessä.Kengät lähtivät palautukseen.Pettynyt olen tällaiseen laatuun.Kestääkö näissä pohjakaan kauaa, murenevaa matskua.Kertokaahan kommenttia pohjan kestävyydestä.",1,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvät lasten kuomakengät. Kuomat ovat helpot monensään jalkineet. Lämpimät ja nopeat pukea. Hintalaatusuhde kohdillaan.,4,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Tyttäreltä äidille super-jalkineet! Pohjamateriaali erityisen pitävä loistavalla kelillä.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvät saappaat! Kestävät ja lämpimät.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Aina laadukkaat. Olemme ostaneet kuomat lapsellemme joka talvi, ne ovat aina varma valinta. Hyvät, kestävät talvisaappaat ja helppo laittaa jalkaan.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Hyvät saappaat. Meillä jo useat Luomat käytössä lapsilla edelleen hyvät ja helpot käyttää.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Tuttua Kuoma-laatua. Neljännet Kuomat menossa - edelliset kun jäävät pieneksi, ostan uudet isommat tilalle. Lämpimät, helppokäyttöiset ja hyvät. Ei tarvetta vaihtaa merkkiä!",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Takuuvarmat kuomat. Ostin kuomat pojalleni kuukausi sitten ja hän ei ole sen jälkeen suostunut enää laittamaan muita kenkiä kouluun. On lämpimät ja varmasti mukavat jalassa.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Joka talvinen ostos. Lapsella on ollut Kuomat käytössä joka talvi. Lapsen on ollut helppo laittaa itse kengät jalkaan pienestä pitäen. Kovemmilla pakkasilla lisänä villasukat ja varpaat ovat pysyneet lämpiminä.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Kuomat. Ihanat kuomat, ainoat kengät joissa jalat pysyy lämpimänä.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Laatua lapsille. Erittäin hyvät, lämpimät ja kestävät!",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Lämpimät ja kestävät. Perheessämme on ollut käytössä jo monet Kuoman jalkineet ja ollaan oltu niihin erittäin tyytyväisiä. Niissä ei jalat palele ja ovat melko kestävätkin. Hinta ja laatu kohtaavat hyvin.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Parhaat talvijalkineet. Kuomat eivät petä - lämpimät, vedenpitävät, mukavat jalassa.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Helpot pukea. On jo toiset Kuomat, tukevat, lämpimät ja helpot pukea",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Hinta-laatusuhde erinomainen. Lämpimät, Suomessa valmistetut.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Parhaat talvikengät lapselle. 19 vuotta sitten musta tuli ekan kerran äiti. Kolme poikaa. Ja jokainen on käyttänyt kuomia monia vuosia aina esiteini ikään. Nyt nuorin 8v ja joka vuosi edelleen ostan kuomat. Pitää jalat lämpösinä ja pitää myös vettä jonkin verran.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Lämmin ja kevyt saappaat, mukava jaloissa ole. Ostin kuukauden sitten ja olen tosi tyytyväinen",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,"Luultavasti hyvät?. Vielä en tiedä kun ei ole olleet käytössä, lämmin syksy. Mut entuudesta tiedän että hyvät.",5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,positiivinen
placeholder,Paras talvijalkine. Tähän tuotteeseen en pysty vielä vastaamaan.Olen kuoma jalkineen suurkuluttaja joten mulla on ollut niitä paljon ja olen aina ihmetellyt että miksi pohja murenee päkiän kohdalta ja siten jalkine ei ole vesitiivis enää.Muuten ihan lämmin ja mukava.,5,https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896,fi,negatiivinen
