"otsikko","teksti","tahdet","url","kieli","tunne"
"Hyvä","Nopea toimitus, toimi heti kun laitto piuhat kiinni. Kaikki toimi kuten strömsössä!","5","https://www.verkkokauppa.com/fi/product/929413/Denver-DTB-148-HD-digiboksi-antenniverkkoon/reviews?page=2","fi","positiivinen"
"Toimii","Hyvään hintaan laadukas ja monipuolisilla toiminnoilla varustettu reititin","5","https://www.verkkokauppa.com/fi/product/761851/Asus-RT-AX53U-AX1800-Dual-band-WiFi-reititin/reviews?page=2","fi","positiivinen"
"Toimii","Laadukas ja tekee mitä lupaa, Iphone ja Airpodsit latautuu nyt myös suoraan verkkovirrasta kivasti. Applen tuotteeksi yllättävän järkevän hintainen.","5","https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=5","fi","positiivinen"
"Alle vuodessa rikki normikäytössä","Alle vuodessa meni rikki normikäytössä, lähti hajoamaan liitoksistaan.Marjana kakun päällä verkkokaupan vakuutus ei korvaa ”fyysisiä” vikoja, ainoastaan ”valmistusvirheitä”, elikkäs verkkokauppa voi myydä ties mitä heikkorakenteista roskaa ja jos se menee rikki ennenaikojaan, joudut maksamaan korjauksesta. Mikä määrittää ”valmistusvirheen” ja ”fyysisen vian”? Joku ulkopuolinen taho, elikkäs ”trust me bro”.Surkeaksi on mennyt.","1","https://www.verkkokauppa.com/fi/product/790012/Sony-WH-1000XM5-vastamelukuulokkeet-musta/reviews?page=1","fi","negatiivinen"
"Inisee, mutta kompensoitu hinnassa","Laite tosiaan inisee jos johto on kiinni ja laite pois päältä. Asian voi ratkaista ottamalla johdon irti. Alennuksessa siis ihan asiallinen, halpaa ja hyvää kun ei yleensä saa samassa tuotteessa.","3","https://www.verkkokauppa.com/fi/product/449213/Strome-Energy-kirkasvalo/reviews?page=2","fi","neutraali"
"placeholder","Hyvät alushousut. Ovat melko reilua mitoitusta, mutta ei haittaa alusvaatteena. Otin silti normaalin kokoni. Hyvät ja lämpimät.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi","positiivinen"
"Neljä sutta","Neljä eri boksia kokeiltu kaikki jumittavat etusivulle. Taitaa mulle kerääntyä maanantaikappaleet.  Paha kehua kun toimi. No jos sais uudet vois kokeilla miten ne toimivat.","1","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=15","fi","negatiivinen"
"placeholder","Kone. Toimii hintasekseen ihan hyvä kone","3","https://www.prisma.fi/tuotteet/100228172/gram-astianpesukone-60-cm-om-6210-90t-1-valkoinen-100228172","fi","neutraali"
"Ströme KF-P29 ilmanpuhdistin","Ylitti odotukset, ostin näitä ensin 3 sitten vielä 2 lisää, nyt näitä on jokaisessa huoneessa ja ilma on raikasta, hajutonta. 1 on sänkyni vieressä ja hengittäminen on huomattavasti helpompaa astmaatikolla tämän käyttöön oton jälkeen.","5","https://www.verkkokauppa.com/fi/product/570577/Strome-KF-P29-ilmanpuhdistin-valkoinen/reviews?page=4","fi","positiivinen"
"placeholder","Oudon makuisia","3","https://fi.fazer.com/collections/all/products/assa-hassakka-karkkipussi-230g","fi","neutraali"
"täysin kelvoton","erittäin huono osien ja kokoonpanon laatu, erittäin huono äänen laatu, otti äänen vain aivan vierestä, palautin tämän","1","https://www.verkkokauppa.com/fi/product/189713/Gembird-MIC-205-poytamikrofoni/reviews?page=1","fi","negatiivinen"
"Hyvä telkku kaikin puolin","Todella hyvä telkku peruskäyttöön.  Meillä muksut katselee YouTubea ja areenaa sun muuta ja kaikki löytyy tästä. Suosittelen","5","https://www.verkkokauppa.com/fi/product/903322/LG-UR78-55-4K-LED-TV/reviews?page=8","fi","positiivinen"
"placeholder","Osa levyjen paperikääreistä oli kokonaan ja osa osittain auki. En tilaa uudestaan. Avattua tuotetta ei ole mukava antaa eteenpäin...","2","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi","negatiivinen"
"Toimii","Hyvä laturi iPadille, tarpeeksi pieni mukaan matkalle","5","https://www.verkkokauppa.com/fi/product/663670/Apple-20-W-USB-C-laturi-MD3J4/reviews?page=1","fi","positiivinen"
"Matkalaukku","Rullaa hyvin. Tilava. Hajosi kuitenkin heti ensimmäisellä lentomatkalla. Molemmin puolin kansiin tuli reiät pintaan. N.10cm kokoiset. Onneksi kesti takaisin Suomeen niin ettei kaikki tavarat levinneet. Matkalaukku meni takuuseen verkkokauppaan ja saan tilalle uuden samanmoisen. Toivotaan että eka kokemus oli vain ""maanantai kappale"". Verkkokaupalle pisteet kuitenkin siitä että pistivät matkalaukun takuuseen ja pahoitteluista.","3","https://www.verkkokauppa.com/fi/product/233803/Feru-Pyramid-Peak-Classic-65-cm-matkalaukku-musta/reviews?page=2","fi","neutraali"
"placeholder","Laatutuote. Ostin vanhan muistin mukaan. Mutta ikäänkuin koko olisi pienempi kuin aiemmin, hmmm...","3","https://www.prisma.fi/tuotteet/100086329/sloggi-tai-basic-naisten-alushousut-3-pack-100086329","fi","neutraali"
"Procaster ei jatkoon","Kolmisen kuukautta ollut nyt käytössä. Värit ovat hirveät ja kuva alkanut säröilemään. Hinnasta tietysti pitäisi arvata laatu. Tästä eteenpäin jää procasterit kaupan hyllylle vaikka sitten joutuu vähän kalliimmalla muuta ostamaan.","1","https://www.verkkokauppa.com/fi/product/834928/ProCaster-43SL901H-43-4K-Android-LED-TV/reviews?page=6","fi","negatiivinen"
"placeholder","Vähän tylsää ja kuivaa.","3","https://fi.fazer.com/collections/all/products/domino-bites-choco-vanilla-herkuttelukeksi-185g","fi","neutraali"
"placeholder","kangasmateriaalin kestävyys heikentynyt paljon. en ole tyytyvinen kestävyyteen","2","https://www.prisma.fi/tuotteet/100086327/sloggi-maxi-basic-naisten-alushousut-3-pack-100086327","fi","negatiivinen"
"placeholder","On ihan ok tuote","3","https://fi.fazer.com/collections/all/products/remix-350-g","fi","neutraali"
"placeholder","Maistuu lähinnä pommacille","3","https://fi.fazer.com/collections/all/products/fazer-skumppakuulat-makeisrasia-260g","fi","neutraali"
"placeholder","Jep,olen jo vastannutkin, että ihmettelen miten ystäväkampanja tuote toimitettiin 10pv ennen ko päivää.","1","https://fi.fazer.com/collections/all/products/patukkaboksi","fi","negatiivinen"
"Langaton yhteys ongelmana","Samat kokemukset, kuin edellisellä arvostelijalla. Ohjain itse on laadukkaan oloinen, jämäkkä, istuu hyvin käteen, napit toimii yms., mutta langaton yhteys pätkii, ilmenee peleissä esim. sekavina liikkeinä tai napin jäämisenä ""pohjaan"" sekunniksi pariksi. Etäisyyden vähentäminen ei tunnu auttavan, tällä hetkellä n. 2 m etäisyyttä ja silti pätkii.Kuten edellinen kirjoittaja totesi, ongelma tuntuisi olevan logitechin tiedossa (melkoisesti löytyy googlettamalla kohtalotovereita), mutta logitech ei tunnusta ongelmaa tai ei ainakaan tarjoa siihen mitään pysyvää ratkaisua.","2","https://www.verkkokauppa.com/fi/product/164819/Logitech-F710-PC-peliohjain/reviews?page=1","fi","negatiivinen"
"placeholder","Sopiva koko löytyi. Ostin lahjaksi.Ei vielä kokemusta käytöstä.","4","https://www.prisma.fi/tuotteet/100127567/house-naisten-pitkat-merinovilla-alushousut-100127567","fi","positiivinen"
"Digitikku","Helppo asentaa ja käyttää mutta asuntovaunussa kuva pätkii ja jää paikoilleen usein vaikka on antennivahvistin ja kääntelee antennia mihin suuntaan vaan.","3","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=5","fi","neutraali"
"Ei hyvä...","Tuote toimii muuten hyvin, mutta ilma loppuu todellanopeasti. Jos kallistat pulloa ilman mukana tulee nestettä (meinasin rikkoa 2000€ tietokoneen nesteen takia). Odotin hieman laadukkaampaa kuin tämä.","2","https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=5","fi","negatiivinen"
"placeholder","Riittävät ominaisuude. Ostin kyseisen tuotteen kaksi kuukautta siten, rikki menneen tilalle. Likaisemmatkin astiat pesee kyllä puhtaaksi, mutta kuivaus tulos ei hyvä. Astiat jäävät aina märiksi ohjelman jälkeen.","3","https://www.prisma.fi/tuotteet/100228172/gram-astianpesukone-60-cm-om-6210-90t-1-valkoinen-100228172","fi","neutraali"
"placeholder","Pimennysverhot. Ostin pimennysverhot reilu kuukausi sitten. Hyvät verhot. Ainoastaan pakkauksesta johtuvat rypyt oli hankala saada kokonaan pois.","3","https://www.prisma.fi/tuotteet/100228459/house-pimentava-verho-aurora-140-x-250-cm-100228459","fi","neutraali"
"Digitikku hyvä ostos","Ostin digitikun Samsung matkatelevisioon, missä ei ollut HD-viritintä. Tällä laitteella sai muutoin hyvälle televisiolle ""uuden elämän"".  Tikku on pienikokoinen ja pakkauksessa mm. kaikki tarvittavat johdot. Asentaminen oli helppoa ilman ohjeitakin. Hyvä suomenkielinen ohjevihko sisältyy kyllä pakkaukseen.  Kanavat löytyivät helposti ja yllätyin hyvästä kuvanlaadusta ja helppokäyttöisyydestä. Todella hyvä hinta/laatusuhde. Suosittelen...","5","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=8","fi","positiivinen"
"placeholder","Laatu huonontunut. Sloggi housujen laatu huonontunut;ovat ohentuneet ja aika pian vyötärönauhan alta hajoaa,vaikka ei olisi pitkiä kynsiäkään.","3","https://www.prisma.fi/tuotteet/100086329/sloggi-tai-basic-naisten-alushousut-3-pack-100086329","fi","neutraali"
"placeholder","Minun huusholliin sopiva pikku imuri..","3","https://hobbyhall.fi/fi/review/8923/13023#review-10","fi","neutraali"
"placeholder","Yllättävä. Monipuolinen. Ei kuitenkaan nouse suosikiksi.","3","https://fi.fazer.com/collections/all/products/remix-cats-400g","fi","neutraali"
"Loppuu lyhyeen","Tuote hyvä mutta loppuu nopeasti. Saisi olla hiukan pidempään kestävä, eli hinta laatusuhde ei ole mielestäni kovin hyvä.Hinnan pitäisi olla muutaman euron tai alle. Tai tuotteeseen pitäisi tehdä ladattavia paineilmasäiliöitä ja suutin johon saisi aina sellaisen lisättyä.Nyt pullo hiukan luonnonvarojen tuhlaamista kun kuluu nopeasti loppuun ja sitten menee jätteeksi.Mutta onneksi nyt tämän arvostelun myötä pullolla on kolmen vuoden takuu, niin kai takuu myös kattaa sen kun pullo tyhjenee käytöstä?? :D","3","https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=4","fi","neutraali"
"Huonoin WF sarjalainen","Olen omistanut wf 3 ja 4 kuulokkeet ja nytten nämä. Kieltämättä edeltäjiänsä huonommat. Kun kuulokkeet pistää korvaan, mutta ei kuuntele mitään, kuuluu sellaista ihme elektronista häiritsevää ääntä? Urheillessa (pyöräily/hiihto) tuulen vire osuu kuulokkeiden kosketus painikkeisiin ja säätää siten ympäristöääniä. Välillä yhdistää vain jompaankumpaan kuulokkeeseen ja on kauhea säätö. Äänen laatu ja akunkesto on plussaa.","2","https://www.verkkokauppa.com/fi/product/880009/Sony-WF-1000XM5-langattomat-vastamelunappikuulokkeet-musta/reviews?page=1","fi","negatiivinen"
"Hintaansa nähden ok","Toimiva perussähköhammasharja. Ollut käytössä kuukauden, nyt piti ladata ensimmäisen kerran.Älyominaisuudet eivät kuitenkaan toimi kunnolla, esimerkiksi harjauksesta saatu palaute on täysin epäjohdonmukaista.","3","https://www.verkkokauppa.com/fi/product/899974/Oclean-X-Pro-Digital-Duo-Set-Limited-Edition-sahkohammasharj/reviews?page=1","fi","neutraali"
"placeholder","pikkurasiat; merkkarit ja aarrearkku olivaat ok. Esim. dumle rakenne oli tosi löysä' ja omituinen Mökkipussi oli huono Ässämix duo ihan ok","2","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi","negatiivinen"
"placeholder","Keksiä lukee että on 14%. Tuntuu kuin söisi keksiä suklaalla. Liian kova ja suklaa ei maistu. Tuote kuuluisi keksihyllyyn. Levynkoko 180g. Taas hävisi 20gja hinta nousi. Ja sitten on PALMUÖLJYÄ. Eikös kaikki markkinoi tuotteita, ettei ole palmuöljyä tai on vaihdettu johonkin muuhun.","1","https://fi.fazer.com/collections/all/products/karl-fazer-rouhea-keksi-suklaalevy-180-g-n","fi","negatiivinen"
"placeholder","Liikaa lakritsia pussissa.","3","https://fi.fazer.com/collections/all/products/assa-hassakka-karkkipussi-230g","fi","neutraali"
"placeholder","Takana oleva teksti olisi voinut olla isommalla fontilla. Huonoa oli että jokainen levy tuli irtokappaleena ja nykyisen postin toimitukset huomioiden, ei paras mahdollinen tapa. Muutaman levyn kulma saanut vähän iskua.","3","https://fi.fazer.com/collections/all/products/suunnittele-ja-laheta-lahjaksi-karl-fazer-suklaalevy","fi","neutraali"
"Kaunis mutta vääränlainen meille","Hyvän näköinen laite. Pitää pientä hurinaa joka ei olohuoneessa haittaa. Vaikuttaa ilmankosteuteen hitaasti, olisiko liian tehoton laite meidän neliöille. Puhaltaa kyllä vesihöyryä tehokkaan näköisesti. Ei kastele pintoja. Kalkkia alkoi jo parin päivän käytön jälkeen kertymään laitteen tummaan kanteen, joten todennäköisesti kalkkia on myös ilmassa ja muilla pinnoilla. Pakkaspäivinä piti täyttää 2 kertaa vuorokaudessa. Laitteen sisällä on irroitettava sanko jossa kantoripa, mikä on sinänsä hyvä mutta pelottavaa kantaa nelisen litraa vettä hentoisesta rivasta roikottaen. Googlasin lisää tietoa ilmankostuttimista, päätin palauttaa tämän ja tilata höyrystävän Ufoxin U3S. Tätä Strömeä ei ole luokiteltu Verkkokauppa.comissa höyrystäviin eikä myöskään ultraäänilaitteisiin. Näytön kosteusprosentti näyttää vähemmän kuin kalibroitu perinteinen kosteusmittari.","3","https://www.verkkokauppa.com/fi/product/790219/Strome-SPS-103T-ilmankostutin-harmaa/reviews?page=4","fi","neutraali"
"Tyytyväinen","Erittäin hyvä ostos.  Ei mitään huonoa sanottavaa.","5","https://www.verkkokauppa.com/fi/product/903322/LG-UR78-55-4K-LED-TV/reviews?page=15","fi","positiivinen"
"placeholder","Ominaisuudet hyvät. Puuvillahousuksi tosi kestävät ja istuvat. Kauneutta kaipaan, pitsimalli slogit ovat hävinneet myynnistä. ????","4","https://www.prisma.fi/tuotteet/100086327/sloggi-maxi-basic-naisten-alushousut-3-pack-100086327","fi","positiivinen"
"Makee keitin, mutta huono käyttää","Kivan näköinen Smegin kahvinkeitin, mutta todella huono käyttää. Vettä ei saa lisättyä kunnolla ja kahvin maku ei paras, harmi.","2","https://www.verkkokauppa.com/fi/product/554986/Smeg-DCF02SSEU-kahvinkeitin-harjattu-teras/reviews?page=3","fi","negatiivinen"
"Ihana hiiri","Istuu kädessä hyvin, ainakin miehen kädelle. Hyvin rullaa pitkiä dokumntteja kun antaa pyörälle vauhtia tai kytkemällä tarkalle rullaukselle käy hyvin. Edellinen kesti n 5v kunnes rupesi otta tuplaklikkauksia lian herkästi yhden klikkauksen sijaan. Olen tyytyväinen ostoon.","4","https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=4","fi","positiivinen"
"Pojan lempiväri","Hyvä että näitä tulee erivärisinä. Toimiva väline.","5","https://www.verkkokauppa.com/fi/product/647050/Sony-DualSense-peliohjain-valkoinen-PS5/reviews?page=2","fi","positiivinen"
"Langaton hiiri","Ihan kohtalainen perushiiri.Langaton yhteys pätkii satunnaisesti alle 5 m päähän sekä hiirellä on erittäin hankala piirtää mitään suoraa viivaa vaikkapa MS paintilla. Aikaisemmat optiset hiiret ovat olleet tätä laser viritystä parempia. Osoitin jostain syytä vaeltaa vaikka hiirtä raahaa suoraa kappaletta vasten.Sopii tosin omiin tarkoituksiin erittäin hyvin.En suosittele tuotetta ainakaan nopeatempoiseen pelaamiseen tarkkuutta vaativaan työhön.","3","https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=8","fi","neutraali"
"placeholder","On hyvä. Käytössä n 1 kk ja hyvältä vaikuttaa.","4","https://www.prisma.fi/tuotteet/100088384/biolan-pikakompostori-220eco-tummanharmaa-100088384","fi","positiivinen"
"Vähän äänekäs","Vähän äänekäs paitsi pienimmällä asetuksella. Muuten ihan ok vehje.","3","https://www.verkkokauppa.com/fi/product/570577/Strome-KF-P29-ilmanpuhdistin-valkoinen/reviews?page=2","fi","neutraali"
"placeholder","Mukavan joustavat ja kestävät. Ostin jälleen sloggihousuja, olen käyttänyt niitä useamman vuoden ,olen ollut tyytyväinen varsinkin niiden laatuun ja joustavuuteen. En vaihda merkkiä.","5","https://www.prisma.fi/tuotteet/100086327/sloggi-maxi-basic-naisten-alushousut-3-pack-100086327","fi","positiivinen"
"Hyvät hintaisekseen","Ihan ok kuulokkeet, tällä 39,99 hinnalla, jos olisin ostanut tuolla kaksinkertaisella hinnalla olisin varmaan vienyt takaisin..Äänenlaatu voisi olla parempi ja hieman petyin vastamelunkin laatuun. Yhdistäminen toimi saumattomasti.","3","https://www.verkkokauppa.com/fi/product/891343/JBL-Tune-Beam-vastamelunappikuulokkeet-musta/reviews?page=3","fi","neutraali"
"LG UR78 43"" 4K LED TV","Hyvä hinta/laatusuhde tällä telkkarilla. Kuvan laatu on mainio ja 43 koko on sopivan kokoinen.","4","https://www.verkkokauppa.com/fi/product/903322/LG-UR78-55-4K-LED-TV/reviews?page=2","fi","positiivinen"
"Kansalaisboksi.","Asennus helppo, mutta kanavien haku ei tahtonut onnistua.Koetin ensin hakea tv-valikosta kanavat.Nyt pelittää ja ostaja tyytyväinen.","4","https://www.verkkokauppa.com/fi/product/950894/Kansalaisboksi-DigiTikku-HD-digiboksi-antenniverkkoon/reviews?page=13","fi","positiivinen"
"placeholder","Kun kaikki ei näytä siltä miltä pitäisi, mutta on kuitenkin yhtä hyvää :)","3","https://fi.fazer.com/collections/all/products/makea-moka-karkkipussi-300g","fi","neutraali"
"placeholder","Kallista Fazerilla. Lähimarketit myy vastaavaa tuotetta huomattavasta halvemmalla!","3","https://fi.fazer.com/collections/all/products/fazer-skumppakuulat-makeisrasia-260g","fi","neutraali"
"Monipuolinen kattoteline kohtuuhintaan","Kohtuuhintaan monipuolinen kattoteline. Melko vaikea asennettava, ja tykin asentoa ei saa lukittua, eli telinettä joutuu säätämään usein telineen asennon muuttuessa.","2","https://www.verkkokauppa.com/fi/product/37732/Deltaco-PRB-3-projektorin-kattoteline-80-980-mm-varsi/reviews?page=1","fi","negatiivinen"
"Oli pettymys omaan tarpeeseen","Tarkoitukseni oli laajentaa Wifiä kerrostalossa toiseen tilaan joko hyvään paikkaan kaapelin päässä tai kytkimenä lähempänä kohdetta(parvekkeelta). Kuitenkin niin, että jompi kumpi veto onnistuisi ilman kaapelia. Ei näytä onnistuvan kumpikaan ja jopa asunnon sisällä kantama on huonompi kuin Elisan kautta tulleella reitittimellä. Nopeuksista on turha puhua, jos kantamaa ei ole. Monen muun asunnon Wifi yltää tavoittelemaani tilaan yhtä kaukaa tai kauempaa, johon yritän luoda verkkoa. Tämä antoi olettaa, että tehtävä olisi mahdollinen. Annan tämän laitteen varmaan siskon asunnon netin vahvistamiseksi. Muuten houkutus heittää se suoraan SER:iin on äärimmäisen korkea.","1","https://www.verkkokauppa.com/fi/product/761851/Asus-RT-AX53U-AX1800-Dual-band-WiFi-reititin/reviews?page=1","fi","negatiivinen"
"placeholder","Kiva saada kotiin maistuvia tuotteita.","3","https://fi.fazer.com/collections/all/products/fazer-dumle-makeispatukka-20g","fi","neutraali"
"Toimii mutta hintaa on liikaa","Perus paineilma pullo! Poistaa pölyt sun muut töryt mutta ei kestä tarpeeksi kauan ollakseen sen arvoinen. Paljon parempi ostos olisi ostaa sähkö ilma puhaltimen joka oli aikoinaan valikoimassa tässä kaupassa mutta näköjään ei enää tällä hetkellä.","2","https://www.verkkokauppa.com/fi/product/77850/Mr-Muskelknutte-Air-Duster-400ml-paineilmatolkki/reviews?page=1","fi","negatiivinen"
"placeholder","Jännä eltaantunut maku kuin olisi jossain kaapissa pidemmän aikaa seisonut vaikka olivatkin ihan tuoreita. Jos tämä keksi olisi ollut paksumpi ja sisällä pätkis paloja niin olisi paljon parempi. Nyt ei jatkoon.","1","https://fi.fazer.com/collections/all/products/fazer-patkis-cookies-140g-gluteeniton","fi","negatiivinen"
"placeholder","Imuri ei ime kunnolla ja säiliötä pitää olla koko ajan tyhjentämässä. Johto liian lyhyt","1","https://hobbyhall.fi/fi/review/8923/13023#review-10","fi","negatiivinen"
"Hengitys helpottui","Olen kärsinyt astman tyyppisistä oireista paljon enenevällä tahdilla, hommasimme tämän laitteen ja ensimmäistä kertaa vuosiin pystyn hengittämään hyvin. Ei yskitä eikä ole limaisuutta todellakaan yhtä paljon. Ollut alle vuorokauden ja huomaa ihan hulluna eron. Hommataan kyllä varmasti toinenkin vehje toiselle puolelle kämppää.","5","https://www.verkkokauppa.com/fi/product/570577/Strome-KF-P29-ilmanpuhdistin-valkoinen/reviews?page=6","fi","positiivinen"
"Suurehko hiiri","Toiminnaltaan ok, mutta melko suuri. Keskirullan ""vasteettomuudesta"" en itse pidä. Vasemman sivun painikkeet jäävät hiukan liian korkealle. Omasta mielestäni Logitech M590 on mukavampi käyttää ja hiljaisempi.","3","https://www.verkkokauppa.com/fi/product/93930/Logitech-M705-hiiri/reviews?page=3","fi","neutraali"
"Game Boy:n peliäänet OBS studioon","Tuote ei toimi siihen mihin piti mutta jouduinkin ostamaan näitä kahta eri rinnakkaismallia kun kukaan ei tiennyt kumpi on se jota minä tarvitsen, joten varsinaisesti ei ole kyse toimimattomuudestaa vaan siitä että oli vain väärä malli.","3","https://www.verkkokauppa.com/fi/product/249983/DeLOCK-4pin-TRRS-OMTP-kuulokemikrofoniadapteri/reviews?page=1","fi","neutraali"
"Surkea laatu ja asiakaspalvelu","Älä vain erehdy ostamaan Xploraa. Paperilla kuulostaa hyvältä: voit nähdä missä lapsi liikkuu koulupäivän aikana ja lapsi voi olla tarvittaessa yhteydessä vanhempiin.Kellon laatu on heikko: sivunappi ja näyttö toimivat vain silloin tällöin. Kello vaatii säännöllisiä tehdaspalautuksia toimiakseen. Ensimmäisessä kellossa näyttö ei toiminut enää joten vaihdoimme sen takuulla pitkän prosessin jälkeen jossa piti varmistaa lataamisen toimivuus, resetoida kello, lisätä se uudestaan appiin jne. Tilalle lähetetyssä kellossa on taas ongelmia. Saadaksesi yhteyden asiakaspalveluun täytyy täyttää ensin Xploran websivuilla kaavake jossa tarvitaan IMEI-numero, puhelinnumero jne. tiedot. Jos vastaat asiakaspalvelun sähköpostiin hitaammin kuin parissa päivässä, täytyy kaavake täyttää uudestaan.Jos haluat seurata lapsen sijaintia turvallisuuden vuoksi, suosittelen AirTagin sujauttamista reppuun tällaisen kellon sijaan. Jos lapsi taas tarvitsee kellon, suosittelen Apple Watch SE:tä tms. jossa tuotteen laatuun ja asiakaspalveluun voi luottaa.","1","https://www.verkkokauppa.com/fi/product/867091/Xplora-X6-Play-kellopuhelin-sininen/reviews?page=2","fi","negatiivinen"
"Kelvollinen laukku automatkailuun","Ostin Pyramid Peak 54 cm -matkalaukun vajaa 2,5 vuotta sitten. Sitä on käytetty ainoastaan matkatessa omalla autolla tai bussilla ja kuljetettu maata pitkin juuri sen verran kuin on pakko. Nyt yksi renkaista reistailee, eikä laukkua tee mieli kuljetella renkaiden päällä. En ottaisi lennolle enkä kyllä enää bussimatkallekaan, jossa laukun vetämistä kuitenkin tulee väkisinkin. Oman auton takakontissa laukku kyllä kulkee vallan mainiosti. Muuten laukku on edelleen moitteettomassa kunnossa.Ajatuksena oli hankkia toinenkin Feru, mutta reistaavien renkaiden vuoksi päädyimme toiseen ratkaisuun.","2","https://www.verkkokauppa.com/fi/product/233803/Feru-Pyramid-Peak-Classic-65-cm-matkalaukku-musta/reviews?page=7","fi","negatiivinen"
"placeholder","Lämmin ja kevyt saappaat, mukava jaloissa ole. Ostin kuukauden sitten ja olen tosi tyytyväinen","5","https://www.prisma.fi/tuotteet/100069896/kuoma-putkivarsi-lasten-talvisaappaat-koot-36-39-100069896","fi","positiivinen"
"placeholder","Mieluiten järkevän hintainen ja normaalit lähetyskulut suoraan asiakkaalle toimitettuna kuin yksittäispakattuna postimaksu maksettu ties minne saakka, vaikka lähemmäksikin riittäisi, Annan lahjat mieluiten itse, kuin luotan siihen että Fazer ja Posti ehkä toimittavat päivänä x paketin perille (jota en itse edes missään vaiheessa näe).  Ei mennyt nyt ihan putkeen tämä.","1","https://fi.fazer.com/collections/all/products/suunnittele-ja-laheta-lahjaksi-karl-fazer-suklaalevy","fi","negatiivinen"
"Mukava perus TV","Hintalaatusuhde kohdillaan. Hyvä perus TV hyvällä koolla (43”) huonoa käyttöjärjestelmän hitaus. Aiemmat ostetut mallit yhtä hitaita.","3","https://www.verkkokauppa.com/fi/product/871228/ProCaster-32SL702H-32-Full-HD-Android-LED-TV/reviews?page=4","fi","neutraali"
"Hyvä aloittelijan peruspeli","OK peli soittoa aloitteleville, tosin uloimmat G ja A kielet vaativat uudelleenviritystä jo muutaman kappaleen jälkeen, joten siihen pitää olla taito hallussa.","3","https://www.verkkokauppa.com/fi/product/454778/Kisai-Maika-i-U150-sopraano-ukulele-sunburst/reviews?page=3","fi","neutraali"
"placeholder","Armotonta kuraa.","1","https://fi.fazer.com/collections/all/products/remix-bestis-500g","fi","negatiivinen"
"placeholder","Ihana idea! Olin jo tilaamassa... Mutta tyssäsi maahan eli Norjaan... Miksi ihmeessä Norjaan ei voi ko lahjaa lähettää? Ok, ei ole EU-maa, mutta on Shengen... Postikulut eivät sinnekään päätä huimaa...","1","https://fi.fazer.com/collections/all/products/suunnittele-ja-laheta-lahjaksi-karl-fazer-suklaalevy","fi","negatiivinen"
"Erittäin hankala asentaa","Käyttöohjeet täysin luokattomat, hienosäätö erittäin hankalaa. Yksi tähti siitä että sain lopulta asennettua, ja ulkonäkö on ihan siedettävä.","1","https://www.verkkokauppa.com/fi/product/33764/Deltaco-PRB-1-projektorin-kattoteline-80-ja-170-mm-varsi/reviews?page=2","fi","negatiivinen"
"placeholder","Tilaukseen laitoin oikean toimitusosoitteen, niin miksi tilausvahvistus ilmoittaa, että tuote lähetetään minun kotiosoitteeseen eli laskutusosoitteen? Ketään ei saa kiinni mistään että asian voisi korjata ennen kuin paketti lähtee.","1","https://fi.fazer.com/collections/all/products/suunnittele-ja-laheta-lahjaksi-karl-fazer-suklaalevy","fi","negatiivinen"
"placeholder","Kevyet jalassa,pitää jalat lämpimänä. Jokapäiväisessä käytössä tyytyväinen","5","https://www.prisma.fi/tuotteet/100069895/kuoma-putkivarsi-lasten-talvisaappaat-koot-30-35-100069895","fi","positiivinen"
"Palapelien ystävälle","Jos tykkää palapeleistä, niin loistovalinta. Muuten ottaa päähän vaan. Paketin mukana tulee kokoamisohje, joka on saksaksi eikä ohjeen kuvistakaan ole mitään hyötyä, sillä ne ovat mustavalkoisia ja todella himmeitä. Kootessa sitten iloisesti alkoi paloja lennellä sinne sun tänne ja halkesi useampi pidike. Lopulta pelottaa nyt, että koko kone on nyt hajalla.","1","https://www.verkkokauppa.com/fi/product/203610/Raspberry-Pi-muovikotelo-Raspberry-Pi-B-2-B-3-B-tietokoneill/reviews?page=1","fi","negatiivinen"
"placeholder","Suklaa levy oli pirteä ja maukas uutuus. Pakkauksen hinta voisi olla edullisempi.","3","https://fi.fazer.com/collections/all/products/fazer-uutuusboksi-kesa-2025","fi","neutraali"
"placeholder","se on yli 31 kruunua kappale, voin ostaa ne 16 kruunulla tavallisesta kaupasta. Huijaus.","1","https://fi.fazer.com/collections/all/products/kaikki-sinisen-levyt-boksi","fi","negatiivinen"
